,Date,load,RT_LMP,RT_EC,RT_CC,RT_MLC,DryBulb,DewPnt
333,2022-01-14 21:00:00,804.578,116.25,114.48,1.79,-0.02,1,-11
334,2022-01-14 22:00:00,772.2080000000001,115.09,115.31,0.18,-0.4,-1,-12
335,2022-01-14 23:00:00,738.6460000000001,103.47,102.89,1.02,-0.44,-3,-14
336,2022-01-15 00:00:00,716.775,115.71,116.11,0.0,-0.4,-3,-14
337,2022-01-15 01:00:00,697.9939999999999,107.39,107.65,0.0,-0.26,-5,-15
338,2022-01-15 02:00:00,688.5210000000001,92.37,92.72,0.0,-0.35000000000000003,-6,-17
339,2022-01-15 03:00:00,688.185,93.32,92.86,1.06,-0.6,-7,-18
340,2022-01-15 04:00:00,690.143,107.03,106.46,1.32,-0.75,-8,-19
341,2022-01-15 05:00:00,707.548,115.04,115.93,0.0,-0.89,-8,-20
342,2022-01-15 06:00:00,743.947,135.76,136.75,0.0,-0.99,-8,-19
343,2022-01-15 07:00:00,783.837,199.42,200.46,0.0,-1.04,-9,-19
344,2022-01-15 08:00:00,787.6569999999999,186.72,187.35,0.0,-0.63,-9,-20
345,2022-01-15 09:00:00,739.221,131.16,131.59,0.0,-0.43,-7,-18
346,2022-01-15 10:00:00,689.454,143.96,144.73,0.0,-0.77,-6,-18
347,2022-01-15 11:00:00,659.064,138.24,139.4,0.0,-1.16,-5,-19
348,2022-01-15 12:00:00,647.0790000000001,132.75,133.88,0.0,-1.13,-3,-18
349,2022-01-15 13:00:00,653.966,143.23,144.04,0.08,-0.89,-2,-18
350,2022-01-15 14:00:00,701.747,167.8,168.22,0.17,-0.59,-1,-16
351,2022-01-15 15:00:00,794.132,181.05,180.65,0.32,0.08,-1,-17
352,2022-01-15 16:00:00,865.4760000000001,206.19,207.32,0.03,-1.16,-1,-17
353,2022-01-15 17:00:00,898.296,251.39,252.88,0.3,-1.79,-3,-17
354,2022-01-15 18:00:00,894.924,211.13,212.11,0.29,-1.27,-4,-17
355,2022-01-15 19:00:00,883.913,210.97,211.53,0.24,-0.8,-5,-17
356,2022-01-15 20:00:00,865.8989999999999,197.62,197.09,0.1,0.43,-5,-17
357,2022-01-15 21:00:00,836.6039999999999,195.93,195.33,0.04,0.56,-6,-16
358,2022-01-15 22:00:00,804.798,165.97,165.46,0.07,0.44,-5,-16
359,2022-01-15 23:00:00,768.84,202.13,201.36,0.0,0.77,-7,-16
360,2022-01-16 00:00:00,734.842,172.58,172.23,0.0,0.35000000000000003,-7,-16
361,2022-01-16 01:00:00,714.615,204.97,204.75,0.0,0.22,-9,-14
362,2022-01-16 02:00:00,709.4119999999999,156.55,156.35,0.0,0.2,-9,-16
363,2022-01-16 03:00:00,708.7869999999999,229.33,228.7,0.0,0.63,-11,-17
364,2022-01-16 04:00:00,712.622,212.63,211.72,0.0,0.91,-10,-17
365,2022-01-16 05:00:00,725.1010000000001,242.22,241.28,0.0,0.94,-11,-17
366,2022-01-16 06:00:00,754.3939999999999,265.9,265.54,0.0,0.36,-11,-17
367,2022-01-16 07:00:00,792.575,277.81,277.59000000000003,0.0,0.22,-11,-16
368,2022-01-16 08:00:00,782.2760000000001,270.42,270.08,0.0,0.34,-8,-15
369,2022-01-16 09:00:00,720.5,238.0,238.19,0.0,-0.19,-5,-13
370,2022-01-16 10:00:00,657.549,174.9,175.20000000000005,0.0,-0.3,1,-9
371,2022-01-16 11:00:00,621.47,138.44,138.89,0.0,-0.45,5,-8
372,2022-01-16 12:00:00,588.885,120.51,121.24,0.0,-0.73,9,-7
373,2022-01-16 13:00:00,581.817,133.64,134.61,0.0,-0.97,14,-5
374,2022-01-16 14:00:00,628.566,168.97,170.27,0.0,-1.3,16,-5
375,2022-01-16 15:00:00,739.346,218.75,220.74,0.0,-1.99,20,-5
376,2022-01-16 16:00:00,826.9119999999999,262.5,265.28000000000003,0.0,-2.78,22,-7
377,2022-01-16 17:00:00,880.7810000000001,289.56,293.85,0.0,-4.29,21,-10
378,2022-01-16 18:00:00,870.4019999999999,254.03,262.96,-5.08,-3.85,21,-10
379,2022-01-16 19:00:00,833.5139999999999,205.58,211.33,-3.93,-1.82,21,-9
380,2022-01-16 20:00:00,798.312,174.64,176.99,-1.73,-0.62,21,-7
381,2022-01-16 21:00:00,757.023,149.85,151.70000000000005,-1.14,-0.71,20,-4
382,2022-01-16 22:00:00,715.1289999999999,142.26,144.72,-0.98,-1.48,21,-3
383,2022-01-16 23:00:00,670.748,140.56,143.23,-0.93,-1.74,22,-3
384,2022-01-17 00:00:00,641.16,122.88,124.43,-0.2,-1.35,21,2
385,2022-01-17 01:00:00,622.562,164.65,168.26,-1.49,-2.12,21,4
386,2022-01-17 02:00:00,609.285,157.9,161.17000000000004,-1.2,-2.07,19,14
387,2022-01-17 03:00:00,608.175,159.83,162.81,-0.68,-2.3000000000000003,20,16
388,2022-01-17 04:00:00,617.644,168.47,172.38,-1.6,-2.31,25,19
389,2022-01-17 05:00:00,641.97,166.49,168.78,-0.42,-1.87,27,20
390,2022-01-17 06:00:00,684.951,150.91,152.39,0.05,-1.53,27,23
391,2022-01-17 07:00:00,729.177,156.93,158.25,0.02,-1.34,24,21
392,2022-01-17 08:00:00,754.01,217.08,219.12,0.0,-2.04,24,22
393,2022-01-17 09:00:00,766.905,208.58,210.19,0.0,-1.61,26,23
394,2022-01-17 10:00:00,784.4830000000001,269.72,271.02,0.0,-1.3,28,26
395,2022-01-17 11:00:00,789.192,176.85,177.18,0.0,-0.33,29,27
396,2022-01-17 12:00:00,784.27,140.41,140.14,0.0,0.27,30,28
397,2022-01-17 13:00:00,768.533,154.17000000000004,153.92000000000004,0.0,0.25,30,28
398,2022-01-17 14:00:00,751.454,168.67000000000004,168.84,0.21,-0.38,28,26
399,2022-01-17 15:00:00,747.995,208.9,209.49,0.32,-0.91,28,26
400,2022-01-17 16:00:00,760.329,206.98,208.08,0.37,-1.47,26,24
401,2022-01-17 17:00:00,803.539,275.25,276.63,0.08,-1.46,26,23
402,2022-01-17 18:00:00,786.715,216.29,217.48,0.0,-1.19,26,23
403,2022-01-17 19:00:00,754.745,141.37,141.69,0.0,-0.32,25,23
404,2022-01-17 20:00:00,724.9860000000001,126.84,126.97,0.0,-0.13,25,23
405,2022-01-17 21:00:00,693.4860000000001,125.05,124.14,1.44,-0.53,26,23
406,2022-01-17 22:00:00,652.531,126.25,125.94,1.29,-0.98,26,23
407,2022-01-17 23:00:00,613.234,125.26,125.92,0.37,-1.03,25,17
408,2022-01-18 00:00:00,590.1030000000001,121.52,123.41,-0.8200000000000001,-1.07,24,15
409,2022-01-18 01:00:00,580.5509999999999,117.53,118.62,-0.43,-0.66,23,14
410,2022-01-18 02:00:00,577.64,131.09,131.57,0.0,-0.48,23,13
411,2022-01-18 03:00:00,586.06,120.99,121.83,-0.38,-0.46,22,12
412,2022-01-18 04:00:00,603.303,116.14,115.6,1.01,-0.47,20,11
413,2022-01-18 05:00:00,645.264,134.35,133.85,1.08,-0.58,19,9
414,2022-01-18 06:00:00,718.092,162.01,165.0,-2.17,-0.8200000000000001,17,8
415,2022-01-18 07:00:00,770.55,224.06,229.64,-4.86,-0.72,18,8
416,2022-01-18 08:00:00,784.409,169.70000000000005,171.03,-0.98,-0.35000000000000003,17,7
417,2022-01-18 09:00:00,777.2260000000001,136.75,137.17000000000002,-0.18,-0.24,17,6
418,2022-01-18 10:00:00,761.8710000000001,126.57,127.04,-0.09,-0.38,18,5
419,2022-01-18 11:00:00,751.555,118.33,118.76,0.0,-0.43,17,4
420,2022-01-18 12:00:00,744.3489999999999,129.57,129.91,0.0,-0.34,16,2
421,2022-01-18 13:00:00,743.17,160.86,160.64,0.0,0.22,14,0
422,2022-01-18 14:00:00,740.796,128.68,128.82,-0.1,-0.04,14,0
423,2022-01-18 15:00:00,762.475,160.53,160.76,0.0,-0.23,13,-1
424,2022-01-18 16:00:00,797.953,193.59,194.6,0.0,-1.01,13,-2
425,2022-01-18 17:00:00,828.293,215.11,217.4,0.0,-2.29,10,-5
426,2022-01-18 18:00:00,821.6089999999999,196.46,198.58,0.0,-2.12,7,-6
427,2022-01-18 19:00:00,804.0369999999999,181.03,182.16,0.0,-1.13,5,-6
428,2022-01-18 20:00:00,803.7760000000001,171.3,171.35,0.0,-0.05,3,-6
429,2022-01-18 21:00:00,775.206,138.86,138.75,0.0,0.11,2,-7
430,2022-01-18 22:00:00,739.1460000000001,145.05,145.04,0.0,0.01,0,-7
431,2022-01-18 23:00:00,704.428,148.02,147.98,0.0,0.04,-2,-8
432,2022-01-19 00:00:00,687.145,139.15,139.35,0.0,-0.2,-4,-9
433,2022-01-19 01:00:00,675.335,142.32,142.5,0.0,-0.18,-4,-9
434,2022-01-19 02:00:00,670.443,142.86,143.07,0.0,-0.21,-3,-9
435,2022-01-19 03:00:00,671.273,151.67000000000004,152.04,0.0,-0.37,-5,-10
436,2022-01-19 04:00:00,682.015,145.83,146.68,0.0,-0.85,3,-4
437,2022-01-19 05:00:00,718.299,182.95,184.64,0.0,-1.69,6,-3
438,2022-01-19 06:00:00,782.548,243.23,247.68,-2.33,-2.12,8,-1
439,2022-01-19 07:00:00,834.9010000000001,255.18,262.35,-5.88,-1.29,15,4
440,2022-01-19 08:00:00,843.54,235.56,242.19,-5.16,-1.47,17,6
441,2022-01-19 09:00:00,829.783,185.61,189.68,-3.5500000000000003,-0.52,19,9
442,2022-01-19 10:00:00,803.308,142.20000000000005,142.59,-0.21,-0.18,23,13
443,2022-01-19 11:00:00,792.054,130.86,130.93,-0.08,0.01,27,17
444,2022-01-19 12:00:00,796.78,121.26,121.01,-0.12,0.37,30,19
445,2022-01-19 13:00:00,790.212,116.14,115.72,-0.06,0.48,31,20
446,2022-01-19 14:00:00,788.178,121.48,121.16,0.0,0.32,33,20
447,2022-01-19 15:00:00,782.822,126.05,125.9,0.0,0.15,34,22
448,2022-01-19 16:00:00,810.429,210.64,211.55,0.0,-0.91,35,23
449,2022-01-19 17:00:00,836.452,190.88,192.21,0.0,-1.33,36,23
450,2022-01-19 18:00:00,815.7589999999999,154.43,155.64,0.0,-1.21,37,24
451,2022-01-19 19:00:00,786.073,120.35,121.33,0.0,-0.98,38,25
452,2022-01-19 20:00:00,752.798,121.95,122.8,0.0,-0.85,38,25
453,2022-01-19 21:00:00,716.89,100.64,101.4,0.0,-0.76,38,26
454,2022-01-19 22:00:00,670.257,90.33,91.1,0.0,-0.77,36,26
455,2022-01-19 23:00:00,625.44,83.47,84.22,0.0,-0.75,37,26
456,2022-01-20 00:00:00,595.742,89.59,90.23,0.0,-0.64,38,26
457,2022-01-20 01:00:00,580.063,76.81,77.26,0.0,-0.45,38,24
458,2022-01-20 02:00:00,578.429,75.48,76.01,0.0,-0.53,35,22
459,2022-01-20 03:00:00,581.946,76.62,76.69,0.0,-0.07,32,21
460,2022-01-20 04:00:00,600.693,68.5,68.85000000000001,-0.13,-0.22,24,15
461,2022-01-20 05:00:00,644.898,60.35,61.12000000000001,0.0,-0.77,21,12
462,2022-01-20 06:00:00,721.215,73.94,74.95,0.0,-1.01,17,6
463,2022-01-20 07:00:00,783.612,93.02,93.84,0.0,-0.8200000000000001,14,2
464,2022-01-20 08:00:00,798.862,143.09,143.87,0.0,-0.78,11,0
465,2022-01-20 09:00:00,776.204,137.86,138.26,0.0,-0.4,10,-1
466,2022-01-20 10:00:00,709.008,233.2,237.94,-2.11,-2.63,10,0
467,2022-01-20 11:00:00,663.789,202.48,204.76,0.0,-2.28,11,0
468,2022-01-20 12:00:00,642.675,141.16,142.06,0.0,-0.9,12,-1
469,2022-01-20 13:00:00,641.364,137.89,138.43,0.0,-0.54,11,-2
470,2022-01-20 14:00:00,668.315,135.27,135.3,0.0,-0.03,11,-4
471,2022-01-20 15:00:00,740.3389999999999,146.38,146.48,0.0,-0.1,10,-5
472,2022-01-20 16:00:00,814.69,218.16,218.28,0.0,-0.12,9,-6
473,2022-01-20 17:00:00,869.056,306.18,307.82,0.0,-1.64,7,-6
474,2022-01-20 18:00:00,871.373,251.52,253.23,0.0,-1.71,5,-7
475,2022-01-20 19:00:00,857.232,208.87,209.01,0.0,-0.14,3,-8
476,2022-01-20 20:00:00,829.455,199.57,197.81,0.0,1.76,2,-8
477,2022-01-20 21:00:00,803.923,151.63,150.64,0.0,0.99,1,-8
478,2022-01-20 22:00:00,765.551,134.12,134.03,0.0,0.09,1,-8
479,2022-01-20 23:00:00,727.337,139.09,138.89,0.0,0.2,0,-9
480,2022-01-21 00:00:00,708.03,167.66,166.99,0.0,0.67,0,-10
481,2022-01-21 01:00:00,696.227,161.71,160.45000000000005,0.0,1.26,-1,-10
482,2022-01-21 02:00:00,695.211,153.93,152.62,0.0,1.31,-3,-9
483,2022-01-21 03:00:00,697.956,142.97,141.37,0.0,1.6,-5,-10
484,2022-01-21 04:00:00,712.863,147.73,146.17000000000004,0.0,1.56,-6,-12
485,2022-01-21 05:00:00,748.4110000000001,159.56,157.89,0.0,1.67,-6,-12
486,2022-01-21 06:00:00,818.378,182.79,181.49,0.0,1.3,-9,-14
487,2022-01-21 07:00:00,870.3839999999999,231.94,229.25,0.0,2.69,-10,-16
488,2022-01-21 08:00:00,849.672,220.73,218.1,0.0,2.63,-11,-15
489,2022-01-21 09:00:00,783.455,191.06,188.78,0.0,2.28,-7,-13
490,2022-01-21 10:00:00,730.9,188.57,186.01,0.0,2.56,-2,-11
491,2022-01-21 11:00:00,700.225,161.19,159.49,0.0,1.7,2,-9
492,2022-01-21 12:00:00,680.711,140.89,139.89,0.0,1.0,4,-10
493,2022-01-21 13:00:00,674.5889999999999,137.33,136.56,0.0,0.77,5,-10
494,2022-01-21 14:00:00,698.0060000000001,140.63,139.88,0.0,0.75,6,-9
495,2022-01-21 15:00:00,767.345,144.15,143.25,0.0,0.9,6,-8
496,2022-01-21 16:00:00,832.7339999999999,170.35,169.07,0.0,1.28,5,-10
497,2022-01-21 17:00:00,880.4860000000001,251.07,250.17,0.0,0.9,2,-11
498,2022-01-21 18:00:00,880.0939999999999,212.86,211.27,0.0,1.59,0,-12
499,2022-01-21 19:00:00,865.215,205.85,204.3,0.0,1.55,-2,-13
500,2022-01-21 20:00:00,849.2389999999999,235.06,232.41,0.0,2.65,-2,-13
501,2022-01-21 21:00:00,833.1619999999999,175.07,172.87,0.0,2.2,-4,-14
502,2022-01-21 22:00:00,801.7610000000001,147.25,145.36,0.0,1.89,-7,-12
503,2022-01-21 23:00:00,762.8969999999999,202.15,200.11,0.0,2.04,-8,-14
504,2022-01-22 00:00:00,738.67,202.76,199.2,0.0,3.56,-10,-16
505,2022-01-22 01:00:00,721.6160000000001,184.93,180.62,0.0,4.3100000000000005,-11,-17
506,2022-01-22 02:00:00,714.0419999999999,202.04,196.91,0.0,5.13,-13,-19
507,2022-01-22 03:00:00,711.27,234.19,228.19,0.0,6.0,-13,-19
508,2022-01-22 04:00:00,714.2389999999999,215.96,210.99,0.0,4.97,-13,-18
509,2022-01-22 05:00:00,732.704,221.61,215.93,0.0,5.68,-12,-19
510,2022-01-22 06:00:00,769.939,230.73,226.1,0.0,4.63,-13,-18
511,2022-01-22 07:00:00,814.2310000000001,234.54,228.33,0.0,6.21,-14,-20
512,2022-01-22 08:00:00,815.337,212.35,205.31,0.0,7.04,-14,-19
513,2022-01-22 09:00:00,766.758,154.96,151.86,0.0,3.1,-10,-16
514,2022-01-22 10:00:00,717.9889999999999,180.35,179.11,0.0,1.24,-3,-10
515,2022-01-22 11:00:00,686.813,141.67000000000004,140.81,0.0,0.86,2,-8
516,2022-01-22 12:00:00,660.135,143.99,142.83,0.0,1.16,8,-7
517,2022-01-22 13:00:00,646.6569999999999,139.20000000000002,138.4,0.0,0.8,12,-6
518,2022-01-22 14:00:00,670.0319999999999,143.6,142.6,0.0,1.0,16,-5
519,2022-01-22 15:00:00,770.997,166.78,165.54,0.0,1.24,19,-1
520,2022-01-22 16:00:00,829.529,254.36,252.78,0.0,1.58,18,1
521,2022-01-22 17:00:00,876.8389999999999,288.52,290.44,0.0,-1.92,18,2
522,2022-01-22 18:00:00,868.155,185.7,187.19,0.0,-1.49,19,4
523,2022-01-22 19:00:00,840.8489999999999,173.92000000000004,175.68,0.0,-1.76,19,3
524,2022-01-22 20:00:00,808.7719999999999,160.57,162.1,-0.26,-1.27,20,2
525,2022-01-22 21:00:00,777.827,142.83,147.35,-3.35,-1.17,20,3
526,2022-01-22 22:00:00,739.2510000000001,173.48,180.15,-4.41,-2.26,20,6
527,2022-01-22 23:00:00,695.808,192.93,195.49,-0.29,-2.27,20,7
528,2022-01-23 00:00:00,664.174,153.01,154.8,0.0,-1.79,20,7
529,2022-01-23 01:00:00,646.105,163.21,164.89,0.0,-1.68,19,7
530,2022-01-23 02:00:00,636.788,141.76,143.07,0.0,-1.31,18,5
531,2022-01-23 03:00:00,633.2130000000001,148.63,149.97,0.0,-1.34,18,4
532,2022-01-23 04:00:00,638.1709999999999,160.21,161.19,0.0,-0.98,19,4
533,2022-01-23 05:00:00,652.616,145.82,147.20000000000005,0.0,-1.38,19,4
534,2022-01-23 06:00:00,681.926,159.23,160.70000000000005,0.0,-1.47,19,4
535,2022-01-23 07:00:00,717.4730000000001,139.81,140.95000000000005,0.0,-1.14,18,4
536,2022-01-23 08:00:00,740.7710000000001,143.77,144.47,0.0,-0.7000000000000001,19,5
537,2022-01-23 09:00:00,724.6260000000001,167.48,168.43,0.0,-0.95,20,7
538,2022-01-23 10:00:00,681.6139999999999,146.07,147.09,0.0,-1.02,22,7
539,2022-01-23 11:00:00,660.77,137.24,137.55,0.0,-0.31,23,9
540,2022-01-23 12:00:00,677.087,134.95,134.96,0.0,-0.01,25,10
541,2022-01-23 13:00:00,692.4960000000001,136.52,136.21,0.0,0.31,26,11
542,2022-01-23 14:00:00,721.015,136.85,136.44,0.0,0.41,25,18
543,2022-01-23 15:00:00,754.6010000000001,156.07,155.23,0.0,0.84,21,18
544,2022-01-23 16:00:00,791.831,172.55,171.45000000000005,0.0,1.1,20,15
545,2022-01-23 17:00:00,836.044,202.66,202.36,0.0,0.3,19,14
546,2022-01-23 18:00:00,824.862,171.42000000000004,171.23,0.0,0.19,18,11
547,2022-01-23 19:00:00,795.875,164.68,164.65,0.0,0.03,15,9
548,2022-01-23 20:00:00,761.538,158.01,158.03,0.0,-0.02,14,5
549,2022-01-23 21:00:00,731.084,140.70000000000002,140.73,0.0,-0.03,13,0
550,2022-01-23 22:00:00,699.909,135.96,136.22,0.0,-0.26,11,-2
551,2022-01-23 23:00:00,664.3539999999999,134.77,135.0,0.0,-0.23,10,-1
552,2022-01-24 00:00:00,646.434,141.99,142.15,0.0,-0.16,9,-4
553,2022-01-24 01:00:00,636.457,135.21,135.37,0.0,-0.16,6,-5
554,2022-01-24 02:00:00,637.026,135.33,135.36,0.0,-0.03,4,-6
555,2022-01-24 03:00:00,643.279,135.4,135.49,0.0,-0.09,3,-6
556,2022-01-24 04:00:00,661.0139999999999,123.91,124.09,0.0,-0.18,0,-7
557,2022-01-24 05:00:00,704.4760000000001,174.65,174.15,0.0,0.5,-3,-7
558,2022-01-24 06:00:00,778.745,275.97,274.8,0.0,1.17,-4,-8
559,2022-01-24 07:00:00,833.24,266.23,265.67,0.0,0.56,-4,-10
560,2022-01-24 08:00:00,830.3389999999999,163.95000000000005,163.57,0.0,0.38,-5,-10
561,2022-01-24 09:00:00,783.414,162.91,162.20000000000005,0.0,0.71,-3,-7
562,2022-01-24 10:00:00,726.9069999999999,143.15,141.91,0.0,1.24,2,-5
563,2022-01-24 11:00:00,668.295,136.82,136.2,0.0,0.62,8,-4
564,2022-01-24 12:00:00,647.94,115.96,115.79,0.0,0.17,12,0
565,2022-01-24 13:00:00,681.959,109.87,109.54,0.0,0.33,14,0
566,2022-01-24 14:00:00,717.301,128.05,127.57,0.0,0.48,16,2
567,2022-01-24 15:00:00,768.178,145.97,145.37,0.0,0.6,16,-1
568,2022-01-24 16:00:00,817.4730000000001,147.62,147.04,0.0,0.58,17,0
569,2022-01-24 17:00:00,859.171,156.04,156.58,0.0,-0.54,16,2
570,2022-01-24 18:00:00,857.7639999999999,156.23,156.52,0.0,-0.29,16,2
571,2022-01-24 19:00:00,827.242,140.11,140.26,0.0,-0.15,15,4
572,2022-01-24 20:00:00,798.1260000000001,145.67000000000004,145.59,0.0,0.08,16,2
573,2022-01-24 21:00:00,765.645,125.6,125.87,0.0,-0.27,16,3
574,2022-01-24 22:00:00,724.5239999999999,127.57,128.46,0.0,-0.89,16,7
575,2022-01-24 23:00:00,683.931,130.75,131.82,0.0,-1.07,16,12
576,2022-01-25 00:00:00,661.0980000000001,129.73,131.54,0.0,-1.81,16,12
577,2022-01-25 01:00:00,644.793,129.18,130.83,0.0,-1.65,16,13
578,2022-01-25 02:00:00,633.123,141.37,142.75,0.0,-1.38,17,13
579,2022-01-25 03:00:00,632.264,145.63,146.98,0.0,-1.35,18,14
580,2022-01-25 04:00:00,646.586,139.62,140.56,0.0,-0.94,18,14
581,2022-01-25 05:00:00,681.904,135.17000000000002,135.92000000000002,0.0,-0.75,18,14
582,2022-01-25 06:00:00,750.612,161.59,162.05,0.0,-0.46,18,14
583,2022-01-25 07:00:00,801.7289999999999,197.18,197.89,0.0,-0.71,17,14
584,2022-01-25 08:00:00,811.5319999999999,226.26,226.93,0.0,-0.67,16,13
585,2022-01-25 09:00:00,801.18,206.3,206.93,0.0,-0.63,17,14
586,2022-01-25 10:00:00,776.436,202.59,202.66,0.0,-0.07,18,15
587,2022-01-25 11:00:00,726.534,158.37,158.59,0.0,-0.22,22,18
588,2022-01-25 12:00:00,704.105,134.59,134.91,0.0,-0.32,26,19
589,2022-01-25 13:00:00,713.309,135.47,135.78,0.0,-0.31,24,20
590,2022-01-25 14:00:00,716.092,135.21,135.87,0.0,-0.66,28,19
591,2022-01-25 15:00:00,739.7710000000001,138.83,140.11,0.0,-1.28,28,18
592,2022-01-25 16:00:00,787.253,151.04,152.28,0.0,-1.24,28,9
593,2022-01-25 17:00:00,839.3910000000001,184.42,186.49,0.0,-2.07,27,8
594,2022-01-25 18:00:00,839.816,165.77,167.63,0.0,-1.86,25,5
595,2022-01-25 19:00:00,817.37,154.36,155.24,0.0,-0.88,19,10
596,2022-01-25 20:00:00,789.044,147.65,148.22,0.0,-0.5700000000000001,17,8
597,2022-01-25 21:00:00,761.085,142.73,143.11,0.0,-0.38,15,6
598,2022-01-25 22:00:00,720.48,118.45,118.7,0.0,-0.25,14,5
599,2022-01-25 23:00:00,681.779,123.06,123.52,0.0,-0.46,12,5
600,2022-01-26 00:00:00,663.669,126.17,126.74,0.0,-0.5700000000000001,12,6
601,2022-01-26 01:00:00,652.5830000000001,135.82,136.18,0.0,-0.36,12,4
602,2022-01-26 02:00:00,645.781,139.64,139.9,0.0,-0.26,10,1
603,2022-01-26 03:00:00,645.929,155.59,155.74,0.0,-0.15,8,-1
604,2022-01-26 04:00:00,660.322,125.96,126.47,0.0,-0.51,6,-2
605,2022-01-26 05:00:00,704.248,118.98,119.41,0.0,-0.43,4,-5
606,2022-01-26 06:00:00,782.546,159.34,159.02,0.0,0.32,2,-7
607,2022-01-26 07:00:00,833.7080000000001,214.07,213.24,0.0,0.8300000000000001,0,-9
608,2022-01-26 08:00:00,795.054,145.05,143.99,0.0,1.06,-1,-10
609,2022-01-26 09:00:00,723.715,101.1,100.67,0.0,0.43,-1,-10
610,2022-01-26 10:00:00,675.679,127.35,126.77,0.0,0.58,1,-9
611,2022-01-26 11:00:00,647.903,121.29,121.12,0.0,0.17,3,-9
612,2022-01-26 12:00:00,633.381,120.87,120.75,0.0,0.12,4,-9
613,2022-01-26 13:00:00,635.989,112.42,112.54,0.0,-0.12,5,-9
614,2022-01-26 14:00:00,663.575,126.69,127.01,0.0,-0.32,7,-9
615,2022-01-26 15:00:00,739.3330000000001,139.66,139.92000000000002,0.0,-0.26,6,-10
616,2022-01-26 16:00:00,824.1010000000001,153.74,153.71,0.0,0.03,6,-10
617,2022-01-26 17:00:00,877.375,213.82,213.86,0.0,-0.04,3,-12
618,2022-01-26 18:00:00,881.332,181.94,182.21,0.0,-0.27,1,-12
619,2022-01-26 19:00:00,861.775,182.57,182.49,0.0,0.08,0,-13
620,2022-01-26 20:00:00,842.304,165.29,164.28,0.0,1.01,-2,-12
621,2022-01-26 21:00:00,823.7489999999999,150.75,149.34,0.0,1.41,-4,-13
622,2022-01-26 22:00:00,788.209,142.26,141.06,0.0,1.2,-6,-13
623,2022-01-26 23:00:00,755.418,137.24,136.46,0.0,0.78,-7,-15
624,2022-01-27 00:00:00,729.818,137.32,136.66,0.0,0.66,-9,-15
625,2022-01-27 01:00:00,717.98,147.72,147.3,0.0,0.42,-10,-16
626,2022-01-27 02:00:00,712.288,164.44,163.42000000000004,0.0,1.02,-10,-16
627,2022-01-27 03:00:00,714.692,164.55,163.52,0.0,1.03,-10,-17
628,2022-01-27 04:00:00,727.0219999999999,166.66,166.04,0.0,0.62,-9,-15
629,2022-01-27 05:00:00,766.502,211.57,211.06,0.0,0.51,-9,-15
630,2022-01-27 06:00:00,842.3530000000001,232.89,232.98,0.0,-0.09,-8,-15
631,2022-01-27 07:00:00,880.5189999999999,301.45,303.6500000000001,0.0,-2.2,-9,-17
632,2022-01-27 08:00:00,850.33,197.78,201.67,-4.1,0.21,-9,-15
633,2022-01-27 09:00:00,794.8810000000001,156.46,160.24,-4.26,0.48,-1,-10
634,2022-01-27 10:00:00,769.545,143.44,147.16,-3.84,0.12,11,-3
635,2022-01-27 11:00:00,748.184,149.16,150.21,-0.91,-0.14,14,-1
636,2022-01-27 12:00:00,732.855,146.65,147.65,-0.93,-0.07,17,1
637,2022-01-27 13:00:00,736.155,141.88,142.91,-0.93,-0.1,18,2
638,2022-01-27 14:00:00,753.798,138.9,139.78,-0.92,0.04,19,2
639,2022-01-27 15:00:00,787.783,153.59,155.58,-1.52,-0.47,20,2
640,2022-01-27 16:00:00,837.1239999999999,188.63,191.88,-2.72,-0.53,21,2
641,2022-01-27 17:00:00,881.477,251.35,258.35,-4.91,-2.09,21,3
642,2022-01-27 18:00:00,882.058,236.43,243.02,-4.3100000000000005,-2.28,22,4
643,2022-01-27 19:00:00,852.9730000000001,231.36,237.53,-4.12,-2.05,23,5
644,2022-01-27 20:00:00,821.2289999999999,217.93,219.36,-0.43,-1.0,23,6
645,2022-01-27 21:00:00,785.3910000000001,163.02,163.34,0.0,-0.32,24,6
646,2022-01-27 22:00:00,734.9839999999999,152.96,153.62,0.0,-0.66,24,8
647,2022-01-27 23:00:00,689.215,144.59,145.01,0.0,-0.42,24,8
648,2022-01-28 00:00:00,657.82,170.94,171.9,0.0,-0.96,24,9
649,2022-01-28 01:00:00,644.661,169.24,170.98,0.0,-1.74,25,10
650,2022-01-28 02:00:00,632.567,165.76,167.23,0.0,-1.47,25,11
651,2022-01-28 03:00:00,626.59,193.82,195.51,0.0,-1.69,25,11
652,2022-01-28 04:00:00,636.668,200.27,202.4,0.0,-2.13,25,12
653,2022-01-28 05:00:00,670.1089999999999,208.91,211.74,0.0,-2.83,25,13
654,2022-01-28 06:00:00,733.65,261.44,264.86,0.0,-3.42,25,13
655,2022-01-28 07:00:00,786.2139999999999,299.0,301.94,0.0,-2.94,25,13
656,2022-01-28 08:00:00,795.138,314.64,317.93,0.0,-3.29,25,13
657,2022-01-28 09:00:00,784.2330000000001,310.46,312.33,0.0,-1.87,21,17
658,2022-01-28 10:00:00,764.939,334.72,336.1500000000001,0.0,-1.43,17,12
659,2022-01-28 11:00:00,754.693,228.74,229.06,0.0,-0.32,14,8
660,2022-01-28 12:00:00,743.77,217.23,217.31,0.0,-0.08,13,5
661,2022-01-28 13:00:00,748.665,225.23,224.5,0.0,0.73,12,4
