,TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv,mask,Time
8241,58,2,05:30,4.69,-6.91,22.18,25.51,-21.51,0.01,0.01,0.01,53.69,243.34,1,2023-01-02 05:30:00
8242,58,2,05:40,5.15,4.98,22.15,25.36,-27.72,0.01,0.01,0.01,73.82,289.44,1,2023-01-02 05:40:00
8243,58,2,05:50,5.19,-0.82,22.01,25.12,-20.13,0.01,0.01,0.01,59.89,346.36,1,2023-01-02 05:50:00
8244,58,2,06:00,5.22,2.5,21.84,24.96,-11.87,0.01,0.01,0.01,60.56,338.04,1,2023-01-02 06:00:00
8245,58,2,06:10,5.22,-2.41,21.7,24.86,-7.52,0.01,0.01,0.01,49.87,376.11,1,2023-01-02 06:10:00
8246,58,2,06:20,4.47,4.33,21.69,24.79,-7.52,0.01,0.01,0.01,39.42,243.68,1,2023-01-02 06:20:00
8247,58,2,06:30,4.08,1.27,21.56,24.69,-7.52,0.01,0.01,0.01,38.5,199.61,1,2023-01-02 06:30:00
8248,58,2,06:40,4.31,-4.68,21.41,24.51,-7.52,0.01,0.01,0.01,38.8,198.08,1,2023-01-02 06:40:00
8249,58,2,06:50,6.03,-6.9,21.28,24.33,-7.52,0.01,0.01,0.01,46.54,415.2,1,2023-01-02 06:50:00
8250,58,2,07:00,4.84,-8.64,21.15,24.3,-7.52,0.01,0.01,0.01,51.59,206.37,1,2023-01-02 07:00:00
8251,58,2,07:10,4.87,-4.89,21.23,24.24,-24.74,0.01,0.01,0.01,43.92,243.74,1,2023-01-02 07:10:00
8252,58,2,07:20,3.99,2.62,21.27,24.08,-26.61,0.01,0.01,0.01,15.43,173.94,1,2023-01-02 07:20:00
8253,58,2,07:30,5.21,-8.66,21.2,24.0,-20.68,0.01,0.01,0.01,51.9,269.39,1,2023-01-02 07:30:00
8254,58,2,07:40,3.31,1.46,21.3,24.0,-32.6,0.01,0.01,0.01,25.32,99.11,1,2023-01-02 07:40:00
8255,58,2,07:50,3.12,3.44,21.57,24.74,-24.69,31.34,31.19,31.34,25.32,56.19,1,2023-01-02 07:50:00
8256,58,2,08:00,2.79,-5.39,22.42,26.21,-28.45,0.01,0.01,0.01,9.75,88.03,1,2023-01-02 08:00:00
8257,58,2,08:10,2.92,-0.59,22.96,26.99,-37.03,0.01,0.01,0.01,8.65,85.21,1,2023-01-02 08:10:00
8258,58,2,08:20,2.33,2.32,23.24,27.48,-28.81,0.01,0.01,0.01,6.52,50.85,1,2023-01-02 08:20:00
8259,58,2,08:30,2.31,-2.58,22.35,26.14,-28.81,0.01,0.01,0.01,6.1,40.12,1,2023-01-02 08:30:00
8260,58,2,08:40,2.16,1.46,22.55,26.58,-25.13,0.01,0.01,0.01,1.69,30.99,1,2023-01-02 08:40:00
8261,58,2,08:50,2.84,-0.25,23.51,28.33,-16.27,0.01,0.01,0.01,1.73,93.61,1,2023-01-02 08:50:00
8262,58,2,09:00,2.37,1.67,24.14,29.17,-16.27,0.01,0.01,0.01,1.73,45.74,1,2023-01-02 09:00:00
8263,58,2,09:10,2.21,7.8,23.76,28.5,-16.27,0.01,0.01,0.01,6.17,43.48,1,2023-01-02 09:10:00
8264,58,2,09:20,3.58,5.15,23.41,27.39,-8.69,0.01,0.01,0.01,6.17,133.36,1,2023-01-02 09:20:00
8265,58,2,09:30,2.75,-3.43,23.5,27.0,-10.17,0.01,0.01,0.01,3.19,67.87,1,2023-01-02 09:30:00
8266,58,2,09:40,2.41,0.23,24.0,27.62,-5.57,0.01,0.01,0.01,3.19,41.15,1,2023-01-02 09:40:00
8267,58,2,09:50,1.69,0.14,25.09,29.71,-3.69,16.06,16.06,16.06,3.19,9.97,1,2023-01-02 09:50:00
8268,58,2,10:00,1.69,0.14,25.09,29.71,-3.69,16.06,16.06,16.06,3.19,9.97,0,2023-01-02 10:00:00
8269,58,2,10:10,1.69,0.14,25.09,29.71,-3.69,16.06,16.06,16.06,3.19,9.97,0,2023-01-02 10:10:00
8270,58,2,10:20,1.69,0.14,25.09,29.71,-3.69,16.06,16.06,16.06,3.19,9.97,0,2023-01-02 10:20:00
8271,58,2,10:30,3.2,9.84,27.32,31.35,-44.09,60.53,60.54,60.54,3.19,27.53,1,2023-01-02 10:30:00
8272,58,2,10:40,3.89,-2.64,27.89,31.63,-24.95,0.01,0.01,0.01,3.19,133.26,1,2023-01-02 10:40:00
8273,58,2,10:50,4.71,-2.54,28.08,31.56,-36.26,0.01,0.01,0.01,3.19,230.62,1,2023-01-02 10:50:00
8274,58,2,11:00,5.48,-5.35,27.74,30.34,-44.61,0.01,0.01,0.01,3.19,323.59,1,2023-01-02 11:00:00
8275,58,2,11:10,4.26,6.35,27.73,30.01,-31.97,0.01,0.01,0.01,3.19,207.23,1,2023-01-02 11:10:00
8276,58,2,11:20,4.79,-3.79,27.88,30.17,16.37,0.02,0.01,0.01,3.19,280.58,1,2023-01-02 11:20:00
8277,58,2,11:30,6.29,1.33,28.06,30.15,20.58,0.02,0.02,0.02,3.19,495.84,1,2023-01-02 11:30:00
8278,58,2,11:40,4.31,1.04,28.06,30.26,11.37,0.01,0.01,0.01,3.19,220.16,1,2023-01-02 11:40:00
8279,58,2,11:50,5.36,-4.88,28.32,30.45,23.06,0.02,0.02,0.02,3.19,308.16,1,2023-01-02 11:50:00
8280,58,2,12:00,4.19,-8.26,28.55,30.72,8.99,0.02,0.02,0.02,3.19,141.58,1,2023-01-02 12:00:00
8281,58,2,12:10,5.45,7.87,28.82,30.79,15.29,0.02,0.02,0.02,3.19,360.6,1,2023-01-02 12:10:00
8282,58,2,12:20,6.47,1.77,29.0,30.7,22.36,0.02,0.02,0.02,3.19,543.1,1,2023-01-02 12:20:00
8283,58,2,12:30,5.33,-8.6,29.05,31.01,13.25,0.01,0.01,0.01,3.19,308.41,1,2023-01-02 12:30:00
8284,58,2,12:40,5.52,4.59,29.3,31.3,14.98,0.01,0.01,0.01,3.19,358.29,1,2023-01-02 12:40:00
8285,58,2,12:50,5.79,-4.03,29.36,31.28,14.02,0.01,0.01,0.01,3.19,384.78,1,2023-01-02 12:50:00
8286,58,2,13:00,3.42,-0.68,29.57,31.57,8.99,0.01,0.01,0.01,3.19,114.99,1,2023-01-02 13:00:00
8287,58,2,13:10,5.91,-1.39,29.89,31.84,5.97,0.01,0.01,0.01,3.19,469.29,1,2023-01-02 13:10:00
8288,58,2,13:20,4.37,1.83,29.93,31.97,5.93,0.01,0.01,0.01,3.19,234.08,1,2023-01-02 13:20:00
8289,58,2,13:30,3.43,-0.58,30.1,32.24,9.36,0.01,0.01,0.01,3.19,114.86,1,2023-01-02 13:30:00
8290,58,2,13:40,4.36,3.55,30.44,32.45,13.35,0.01,0.01,0.01,3.19,244.99,1,2023-01-02 13:40:00
8291,58,2,13:50,4.9,-0.44,30.66,32.59,21.66,0.01,0.01,0.01,3.19,282.26,1,2023-01-02 13:50:00
8292,58,2,14:00,5.34,-3.2,30.79,32.78,12.62,0.01,0.01,0.01,3.19,293.74,1,2023-01-02 14:00:00
8293,58,2,14:10,4.94,-2.3,30.8,32.67,-2.14,0.01,0.01,0.01,3.19,301.07,1,2023-01-02 14:10:00
8294,58,2,14:20,4.94,-2.3,30.8,32.67,-2.14,0.01,0.01,0.01,3.19,301.07,0,2023-01-02 14:20:00
8295,58,2,14:30,4.99,-7.52,31.81,34.09,28.19,3.82,3.82,3.82,3.19,140.45,1,2023-01-02 14:30:00
8296,58,2,14:40,2.37,-10.38,32.48,35.3,-23.36,36.88,36.89,36.88,3.19,12.26,1,2023-01-02 14:40:00
8297,58,2,14:50,5.29,-10.73,32.68,35.31,-33.14,19.13,19.13,19.13,3.19,127.28,1,2023-01-02 14:50:00
8298,58,2,15:00,2.83,-2.23,32.14,34.37,-64.5,2.51,2.51,2.51,3.19,62.64,1,2023-01-02 15:00:00
8299,58,2,15:10,3.79,16.05,32.58,34.9,-37.86,69.64,69.65,69.64,3.19,5.21,1,2023-01-02 15:10:00
8300,58,2,15:20,4.29,-0.03,33.29,35.9,-5.19,0.01,0.01,0.01,3.19,217.37,1,2023-01-02 15:20:00
8301,58,2,15:30,3.97,1.56,32.94,35.27,15.4,0.01,0.01,0.01,3.19,160.42,1,2023-01-02 15:30:00
8302,58,2,15:40,2.86,4.8,32.52,34.77,41.59,0.01,0.01,0.01,3.19,48.8,1,2023-01-02 15:40:00
8303,58,2,15:50,2.86,4.8,32.52,34.77,41.59,0.01,0.01,0.01,3.19,48.8,0,2023-01-02 15:50:00
8304,58,2,16:00,2.86,4.8,32.52,34.77,41.59,0.01,0.01,0.01,3.19,48.8,0,2023-01-02 16:00:00
8305,58,2,16:10,3.46,8.62,34.14,36.21,72.54,16.47,16.47,16.47,3.19,38.2,1,2023-01-02 16:10:00
8306,58,2,16:20,3.46,8.62,34.14,36.21,72.54,16.47,16.47,16.47,3.19,38.2,0,2023-01-02 16:20:00
8307,58,2,16:30,5.03,-5.32,34.49,36.75,20.95,15.39,15.23,15.39,3.19,176.76,1,2023-01-02 16:30:00
8308,58,2,16:40,5.13,4.85,33.5,35.13,24.02,0.01,0.01,0.01,3.19,332.25,1,2023-01-02 16:40:00
8309,58,2,16:50,3.92,6.81,33.14,34.68,41.89,0.01,0.01,0.01,3.19,175.41,1,2023-01-02 16:50:00
8310,58,2,17:00,3.57,3.99,33.09,34.75,63.42,0.01,0.01,0.01,3.19,140.32,1,2023-01-02 17:00:00
8311,58,2,17:10,3.67,-4.59,33.19,34.7,58.99,0.01,0.01,0.01,3.19,119.85,1,2023-01-02 17:10:00
8312,58,2,17:20,4.16,-6.51,33.29,34.77,50.88,0.01,0.01,0.01,3.19,198.69,1,2023-01-02 17:20:00
8313,58,2,17:30,4.84,-2.55,33.2,34.6,50.43,0.01,0.01,0.01,3.19,231.68,1,2023-01-02 17:30:00
8314,58,2,17:40,4.45,-2.35,33.2,34.59,43.0,0.01,0.01,0.01,3.19,193.08,1,2023-01-02 17:40:00
8315,58,2,17:50,4.21,-2.35,33.12,34.54,38.33,0.01,0.01,0.01,3.19,192.33,1,2023-01-02 17:50:00
8316,58,2,18:00,4.91,7.08,33.05,34.41,40.66,0.01,0.01,0.01,3.19,258.02,1,2023-01-02 18:00:00
8317,58,2,18:10,5.33,3.41,33.03,34.23,60.6,0.01,0.01,0.01,3.19,288.65,1,2023-01-02 18:10:00
8318,58,2,18:20,5.04,-4.87,32.96,34.21,62.68,0.01,0.01,0.01,3.19,266.73,1,2023-01-02 18:20:00
8319,58,2,18:30,5.07,-2.69,32.72,34.01,56.3,0.01,0.01,0.01,3.19,294.81,1,2023-01-02 18:30:00
8320,58,2,18:40,5.29,-1.1,32.46,33.8,63.23,0.01,0.01,0.01,3.19,293.5,1,2023-01-02 18:40:00
8321,58,2,18:50,4.83,-1.52,32.37,33.7,56.33,0.01,0.01,0.01,3.19,254.97,1,2023-01-02 18:50:00
8322,58,2,19:00,5.04,-5.86,32.16,33.64,56.33,0.01,0.01,0.01,3.19,255.89,1,2023-01-02 19:00:00
8323,58,2,19:10,5.14,-0.85,32.09,33.52,56.33,0.01,0.01,0.01,3.19,302.3,1,2023-01-02 19:10:00
8324,58,2,19:20,4.93,-0.17,32.14,33.52,62.76,0.01,0.01,0.01,3.19,222.0,1,2023-01-02 19:20:00
8325,58,2,19:30,4.73,1.66,31.99,33.42,49.91,0.01,0.01,0.01,3.19,237.16,1,2023-01-02 19:30:00
8326,58,2,19:40,5.28,-1.59,31.83,33.23,51.2,0.01,0.01,0.01,3.19,296.08,1,2023-01-02 19:40:00
8327,58,2,19:50,4.72,1.42,31.62,33.05,53.33,0.01,0.01,0.01,3.19,236.25,1,2023-01-02 19:50:00
8328,58,2,20:00,4.49,-0.26,31.46,32.91,55.28,0.01,0.01,0.01,3.19,204.19,1,2023-01-02 20:00:00
8329,58,2,20:10,4.27,-1.08,31.32,32.81,55.28,0.01,0.01,0.01,3.19,169.06,1,2023-01-02 20:10:00
8330,58,2,20:20,3.64,2.67,31.23,32.55,55.28,0.01,0.01,0.01,3.19,128.94,1,2023-01-02 20:20:00
8331,58,2,20:30,3.18,-1.05,31.12,32.37,55.28,0.01,0.01,0.01,3.19,93.51,1,2023-01-02 20:30:00
8332,58,2,20:40,2.57,-0.33,31.02,32.29,55.28,0.01,0.01,0.01,3.19,51.9,1,2023-01-02 20:40:00
8333,58,2,20:50,2.67,-6.9,30.85,32.11,55.28,0.01,0.01,0.01,3.19,55.04,1,2023-01-02 20:50:00
8334,58,2,21:00,2.88,-7.01,30.78,32.09,49.13,0.01,0.01,0.01,3.19,63.87,1,2023-01-02 21:00:00
8335,58,2,21:10,3.07,-5.96,30.67,32.08,34.66,0.01,0.01,0.01,3.19,84.49,1,2023-01-02 21:10:00
8336,58,2,21:20,4.99,-6.4,30.52,32.01,22.71,0.01,0.01,0.01,3.19,233.14,1,2023-01-02 21:20:00
8337,58,2,21:30,6.4,-6.98,30.42,31.94,10.41,0.01,0.01,0.01,3.19,504.7,1,2023-01-02 21:30:00
8338,58,2,21:40,6.96,-8.72,30.13,31.78,-0.22,0.01,0.01,0.01,3.19,597.75,1,2023-01-02 21:40:00
8339,58,2,21:50,7.62,-3.56,29.8,31.7,-18.73,0.01,0.01,0.01,3.19,871.56,1,2023-01-02 21:50:00
8340,58,2,22:00,9.6,-5.87,29.54,31.68,-20.24,0.01,0.01,0.01,3.19,1187.23,1,2023-01-02 22:00:00
8341,58,2,22:10,9.63,-10.08,29.2,31.58,-20.24,0.01,0.01,0.01,3.19,1140.63,1,2023-01-02 22:10:00
8342,58,2,22:20,9.07,-5.87,28.91,31.41,-31.84,0.07,0.07,0.07,78.96,1189.79,1,2023-01-02 22:20:00
8343,58,2,22:30,8.54,-8.33,28.61,31.41,-32.83,0.13,0.13,0.13,54.68,1070.81,1,2023-01-02 22:30:00
8344,58,2,22:40,9.59,-5.19,28.3,31.23,-43.13,0.11,0.11,0.11,142.42,1261.3,1,2023-01-02 22:40:00
8345,58,2,22:50,8.18,2.23,27.96,31.09,-45.45,0.08,0.08,0.08,166.65,1074.53,1,2023-01-02 22:50:00
8346,58,2,23:00,7.69,5.25,27.59,30.87,-45.45,0.01,0.01,0.01,172.08,979.44,1,2023-01-02 23:00:00
8347,58,2,23:10,7.76,9.76,27.37,30.71,-45.45,0.03,0.03,0.03,152.9,937.71,1,2023-01-02 23:10:00
8348,58,2,23:20,9.44,-0.12,27.19,30.67,-36.16,0.2,0.2,0.2,171.52,1263.05,1,2023-01-02 23:20:00
8349,58,2,23:30,10.03,-7.02,27.04,30.64,-32.88,0.58,0.58,0.58,105.03,1427.67,1,2023-01-02 23:30:00
8350,58,2,23:40,8.71,-8.62,26.91,30.59,-32.88,1.63,1.6,1.63,21.52,1040.61,1,2023-01-02 23:40:00
8351,58,2,23:50,8.92,-0.57,26.75,30.58,-43.11,16.19,16.06,16.19,31.18,845.66,1,2023-01-02 23:50:00
8352,59,2,00:00,8.04,-0.06,28.41,38.83,-57.04,4.22,4.22,4.22,56.89,1016.47,1,2023-01-02 00:00:00
8353,59,2,00:10,6.76,-0.73,28.17,38.78,-57.04,1.12,1.12,1.12,57.1,1021.27,1,2023-01-02 00:10:00
8354,59,2,00:20,5.7,-0.29,27.97,38.91,-57.04,0.04,0.04,0.05,77.45,839.51,1,2023-01-02 00:20:00
8355,59,2,00:30,4.66,0.99,27.9,39.02,-57.04,0.1,0.1,0.1,98.98,621.92,1,2023-01-02 00:30:00
8356,59,2,00:40,3.15,8.18,27.83,38.59,-57.04,0.04,0.04,0.04,35.09,304.58,1,2023-01-02 00:40:00
8357,59,2,00:50,2.95,2.59,27.53,38.55,-57.04,0.01,0.01,0.01,41.88,314.68,1,2023-01-02 00:50:00
8358,59,2,01:00,2.67,2.62,27.26,38.28,-57.04,1.28,1.28,1.28,20.05,265.02,1,2023-01-02 01:00:00
8359,59,2,01:10,1.93,7.98,27.13,37.82,-50.93,0.04,0.04,0.04,7.4,103.02,1,2023-01-02 01:10:00
8360,59,2,01:20,1.92,11.56,27.07,37.27,-16.33,0.04,0.04,0.04,14.12,93.61,1,2023-01-02 01:20:00
8361,59,2,01:30,1.81,0.18,26.72,37.01,13.84,0.04,0.03,0.03,14.12,58.85,1,2023-01-02 01:30:00
8362,59,2,01:40,1.9,-4.04,26.37,36.95,7.29,0.03,0.03,0.03,14.12,89.47,1,2023-01-02 01:40:00
8363,59,2,01:50,1.67,-7.89,26.09,36.78,1.03,0.01,0.01,0.01,2.13,35.63,1,2023-01-02 01:50:00
8364,59,2,02:00,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,1,2023-01-02 02:00:00
8365,59,2,02:10,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 02:10:00
8366,59,2,02:20,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 02:20:00
8367,59,2,02:30,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 02:30:00
8368,59,2,02:40,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 02:40:00
8369,59,2,02:50,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 02:50:00
8370,59,2,03:00,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 03:00:00
8371,59,2,03:10,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 03:10:00
8372,59,2,03:20,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 03:20:00
8373,59,2,03:30,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 03:30:00
8374,59,2,03:40,1.23,-3.93,25.88,36.61,-5.25,1.24,1.24,1.24,2.13,0.1,0,2023-01-02 03:40:00
8375,59,2,03:50,3.96,-6.82,26.15,35.8,23.93,27.13,27.13,27.13,16.67,150.73,1,2023-01-02 03:50:00
8376,59,2,04:00,5.4,-2.78,25.17,34.53,-1.15,0.01,0.01,0.01,65.64,429.28,1,2023-01-02 04:00:00
8377,59,2,04:10,5.62,-1.42,24.28,33.71,-1.15,0.01,0.01,0.01,101.15,500.05,1,2023-01-02 04:10:00
8378,59,2,04:20,4.8,-1.85,23.9,33.27,-1.15,0.01,0.01,0.01,80.32,298.18,1,2023-01-02 04:20:00
8379,59,2,04:30,3.31,-6.6,23.53,32.83,-1.15,0.01,0.01,0.01,39.73,129.93,1,2023-01-02 04:30:00
8380,59,2,04:40,5.16,-6.97,23.33,32.93,-4.78,0.01,0.01,0.01,102.91,323.35,1,2023-01-02 04:40:00
8381,59,2,04:50,3.95,-6.21,23.13,32.57,-13.69,0.01,0.01,0.01,49.67,166.84,1,2023-01-02 04:50:00
8382,59,2,05:00,3.53,-1.12,22.95,32.31,-13.69,0.01,0.01,0.01,27.78,144.81,1,2023-01-02 05:00:00
8383,59,2,05:10,4.42,-0.6,22.83,32.12,-13.69,0.01,0.01,0.01,34.25,230.24,1,2023-01-02 05:10:00
8384,59,2,05:20,6.36,-4.37,22.77,32.37,-13.69,0.01,0.01,0.01,79.18,506.68,1,2023-01-02 05:20:00
8385,59,2,05:30,4.24,-7.85,22.62,32.01,-21.74,0.01,0.01,0.01,42.42,200.24,1,2023-01-02 05:30:00
8386,59,2,05:40,4.6,-2.24,22.6,31.91,-26.2,0.01,0.01,0.01,60.78,239.56,1,2023-01-02 05:40:00
8387,59,2,05:50,4.9,3.97,22.54,31.85,-25.47,0.01,0.01,0.01,50.53,290.07,1,2023-01-02 05:50:00
8388,59,2,06:00,5.11,5.44,22.39,31.54,-13.66,0.01,0.01,0.01,53.6,307.38,1,2023-01-02 06:00:00
8389,59,2,06:10,5.27,3.98,22.29,31.49,-13.66,0.01,0.01,0.01,46.35,355.31,1,2023-01-02 06:10:00
8390,59,2,06:20,4.6,4.65,22.29,31.34,-7.31,0.01,0.01,0.01,39.71,249.07,1,2023-01-02 06:20:00
8391,59,2,06:30,3.92,-6.41,22.17,31.19,-1.15,0.01,0.01,0.01,34.58,177.33,1,2023-01-02 06:30:00
8392,59,2,06:40,3.81,-1.08,22.03,31.22,-10.63,0.01,0.01,0.01,30.17,159.22,1,2023-01-02 06:40:00
8393,59,2,06:50,3.85,2.28,22.54,32.14,-13.73,0.01,0.01,0.01,22.19,194.96,1,2023-01-02 06:50:00
8394,59,2,07:00,3.3,1.36,22.15,31.4,-13.73,0.01,0.01,0.01,29.97,118.74,1,2023-01-02 07:00:00
8395,59,2,07:10,4.5,-7.5,22.6,32.33,-21.34,0.01,0.01,0.01,36.32,205.92,1,2023-01-02 07:10:00
8396,59,2,07:20,3.7,-1.08,22.2,31.37,-26.27,0.01,0.01,0.01,12.47,150.65,1,2023-01-02 07:20:00
8397,59,2,07:30,4.41,-3.71,22.53,32.25,-26.27,0.01,0.01,0.01,43.51,222.64,1,2023-01-02 07:30:00
8398,59,2,07:40,3.07,3.69,22.25,31.37,-20.6,0.01,0.01,0.01,19.3,77.97,1,2023-01-02 07:40:00
8399,59,2,07:50,2.87,0.71,23.0,33.1,-3.97,0.01,0.01,0.01,19.3,80.71,1,2023-01-02 07:50:00
8400,59,2,08:00,2.58,-3.81,22.72,32.23,-6.62,0.01,0.01,0.01,4.25,48.85,1,2023-01-02 08:00:00
8401,59,2,08:10,2.75,0.23,23.39,33.89,-16.47,0.01,0.01,0.01,4.99,62.67,1,2023-01-02 08:10:00
8402,59,2,08:20,2.25,5.07,23.13,32.85,-9.48,0.01,0.01,0.01,3.06,31.85,1,2023-01-02 08:20:00
8403,59,2,08:30,2.14,-8.06,23.7,34.73,-3.97,0.01,0.01,0.01,2.05,26.3,1,2023-01-02 08:30:00
8404,59,2,08:40,2.01,5.99,23.44,33.73,-9.84,0.01,0.01,0.01,1.07,18.37,1,2023-01-02 08:40:00
8405,59,2,08:50,2.14,-0.16,24.16,34.96,12.1,0.01,0.01,0.01,1.07,59.84,1,2023-01-02 08:50:00
8406,59,2,09:00,1.26,-3.86,23.86,34.5,12.27,0.01,0.01,0.01,1.07,24.99,1,2023-01-02 09:00:00
8407,59,2,09:10,0.8,5.3,24.71,35.52,12.27,0.01,0.01,0.01,3.22,41.07,1,2023-01-02 09:10:00
8408,59,2,09:20,0.49,4.95,24.45,34.83,12.27,0.01,0.01,0.01,3.22,94.04,1,2023-01-02 09:20:00
8409,59,2,09:30,0.4,5.01,25.16,35.64,12.27,0.01,0.01,0.01,2.45,40.71,1,2023-01-02 09:30:00
8410,59,2,09:40,0.19,6.2,25.01,35.02,12.27,0.01,0.01,0.01,2.45,30.83,1,2023-01-02 09:40:00
8411,59,2,09:50,0.1,6.08,26.07,36.78,12.27,0.01,0.01,0.01,2.45,8.52,1,2023-01-02 09:50:00
8412,59,2,10:00,0.1,6.08,26.07,36.78,12.27,0.01,0.01,0.01,2.45,8.52,0,2023-01-02 10:00:00
8413,59,2,10:10,0.1,6.08,26.07,36.78,12.27,0.01,0.01,0.01,2.45,8.52,0,2023-01-02 10:10:00
8414,59,2,10:20,0.1,6.08,26.07,36.78,12.27,0.01,0.01,0.01,2.45,8.52,0,2023-01-02 10:20:00
8415,59,2,10:30,3.35,-18.92,27.94,37.56,-0.63,60.85,60.84,60.85,2.45,18.62,1,2023-01-02 10:30:00
8416,59,2,10:40,4.16,-1.14,28.44,36.87,-1.85,0.01,0.01,0.01,2.45,174.34,1,2023-01-02 10:40:00
8417,59,2,10:50,4.86,-0.63,28.21,35.83,-11.33,0.01,0.01,0.01,2.45,234.24,1,2023-01-02 10:50:00
8418,59,2,11:00,5.03,-7.25,28.17,35.68,-19.35,0.01,0.01,0.01,2.45,304.01,1,2023-01-02 11:00:00
8419,59,2,11:10,4.41,6.5,28.28,35.52,-11.84,0.02,0.01,0.01,2.45,226.3,1,2023-01-02 11:10:00
8420,59,2,11:20,5.1,-0.89,28.42,35.71,2.73,0.02,0.04,0.04,2.45,303.14,1,2023-01-02 11:20:00
8421,59,2,11:30,5.12,1.88,28.58,35.78,0.66,0.02,0.04,0.04,2.45,296.77,1,2023-01-02 11:30:00
8422,59,2,11:40,3.17,0.25,28.73,35.79,7.41,0.02,0.03,0.03,2.45,124.25,1,2023-01-02 11:40:00
8423,59,2,11:50,4.83,-2.62,28.94,36.23,7.59,0.01,0.01,0.04,2.45,331.09,1,2023-01-02 11:50:00
8424,59,2,12:00,4.44,-6.53,29.17,36.29,6.31,0.01,0.01,0.04,2.45,191.15,1,2023-01-02 12:00:00
8425,59,2,12:10,5.44,1.67,29.45,36.45,13.25,0.03,0.03,0.04,2.45,334.17,1,2023-01-02 12:10:00
8426,59,2,12:20,6.47,-0.86,29.62,36.68,16.26,0.02,0.01,0.01,2.45,536.86,1,2023-01-02 12:20:00
8427,59,2,12:30,5.29,-8.28,29.6,36.78,5.13,0.01,0.01,0.01,2.45,316.36,1,2023-01-02 12:30:00
8428,59,2,12:40,4.41,1.07,29.83,36.7,8.57,0.01,0.01,0.01,2.45,133.72,1,2023-01-02 12:40:00
8429,59,2,12:50,5.3,1.46,30.06,37.31,-8.61,0.01,0.01,0.01,2.45,372.75,1,2023-01-02 12:50:00
8430,59,2,13:00,3.79,2.25,30.23,37.28,-15.42,0.01,0.01,0.01,2.45,161.86,1,2023-01-02 13:00:00
8431,59,2,13:10,5.76,-0.92,30.44,37.54,-15.09,0.01,0.01,0.01,2.45,433.89,1,2023-01-02 13:10:00
8432,59,2,13:20,4.23,0.19,30.51,37.64,-20.07,0.01,0.01,0.01,2.45,195.19,1,2023-01-02 13:20:00
8433,59,2,13:30,3.15,0.15,30.74,37.55,3.66,0.01,0.01,0.01,2.45,89.35,1,2023-01-02 13:30:00
8434,59,2,13:40,3.9,-7.03,30.98,37.88,8.13,0.01,0.01,0.01,2.45,234.62,1,2023-01-02 13:40:00
8435,59,2,13:50,2.47,-6.74,31.16,38.08,-4.67,0.01,0.01,0.01,2.45,118.9,1,2023-01-02 13:50:00
8436,59,2,14:00,2.51,-3.81,31.43,38.38,-7.62,0.01,0.01,0.01,2.45,186.71,1,2023-01-02 14:00:00
8437,59,2,14:10,3.06,-7.19,31.59,38.43,-25.42,0.01,0.01,0.01,2.45,226.61,1,2023-01-02 14:10:00
8438,59,2,14:20,3.06,-7.19,31.59,38.43,-25.42,0.01,0.01,0.01,2.45,226.61,0,2023-01-02 14:20:00
8439,59,2,14:30,3.44,-0.51,32.67,40.16,38.37,19.4,19.41,19.4,2.45,33.38,1,2023-01-02 14:30:00
8440,59,2,14:40,2.29,-7.74,32.78,39.58,-20.63,21.44,21.44,21.44,2.45,61.51,1,2023-01-02 14:40:00
8441,59,2,14:50,4.0,4.04,33.12,40.47,-32.82,49.74,49.74,49.74,2.45,50.06,1,2023-01-02 14:50:00
8442,59,2,15:00,3.27,4.16,33.43,40.11,-26.3,0.01,0.01,0.01,2.45,96.27,1,2023-01-02 15:00:00
8443,59,2,15:10,3.27,4.16,33.43,40.11,-26.3,0.01,0.01,0.01,2.45,96.27,0,2023-01-02 15:10:00
8444,59,2,15:20,4.18,3.06,33.91,41.14,18.34,3.76,3.76,3.76,2.45,126.46,1,2023-01-02 15:20:00
8445,59,2,15:30,3.35,-7.66,33.62,39.75,8.22,0.01,0.01,0.01,2.45,109.4,1,2023-01-02 15:30:00
8446,59,2,15:40,3.35,-7.66,33.62,39.75,8.22,0.01,0.01,0.01,2.45,109.4,0,2023-01-02 15:40:00
8447,59,2,15:50,3.35,-7.66,33.62,39.75,8.22,0.01,0.01,0.01,2.45,109.4,0,2023-01-02 15:50:00
